sheet,cell,row,col,text
cutesv调参(结果),C27,27,C,lower support around ONT-like best
cutesv调参(结果),D27,27,D,3
cutesv调参(结果),E27,27,E,20
cutesv调参(结果),F27,27,F,100
cutesv调参(结果),G27,27,G,0.3
cutesv调参(结果),H27,27,H,100
cutesv调参(结果),I27,27,I,0.3
cutesv调参(结果),J27,27,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_02_support_s3_q20
cutesv调参(结果),K27,27,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_02_support_s3_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_02_support_s3_q20.cuteSV.vcf.gz
cutesv调参(结果),A28,28,A,R2_03_support_s4_q20
cutesv调参(结果),B28,28,B,ONT_like
cutesv调参(结果),C28,28,C,lower support around ONT-like best
cutesv调参(结果),D28,28,D,4
cutesv调参(结果),E28,28,E,20
cutesv调参(结果),F28,28,F,100
cutesv调参(结果),G28,28,G,0.3
cutesv调参(结果),H28,28,H,100
cutesv调参(结果),I28,28,I,0.3
cutesv调参(结果),J28,28,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_03_support_s4_q20
cutesv调参(结果),K28,28,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_03_support_s4_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_03_support_s4_q20.cuteSV.vcf.gz
cutesv调参(结果),A29,29,A,R2_04_support_s6_q20
cutesv调参(结果),B29,29,B,ONT_like
cutesv调参(结果),C29,29,C,higher support around ONT-like best
cutesv调参(结果),D29,29,D,6
cutesv调参(结果),E29,29,E,20
cutesv调参(结果),F29,29,F,100
cutesv调参(结果),G29,29,G,0.3
cutesv调参(结果),H29,29,H,100
cutesv调参(结果),I29,29,I,0.3
cutesv调参(结果),J29,29,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_04_support_s6_q20
cutesv调参(结果),K29,29,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_04_support_s6_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_04_support_s6_q20.cuteSV.vcf.gz
cutesv调参(结果),A30,30,A,R2_05_support_s8_q20
cutesv调参(结果),B30,30,B,ONT_like
cutesv调参(结果),C30,30,C,higher support around ONT-like best
cutesv调参(结果),D30,30,D,8
cutesv调参(结果),E30,30,E,20
cutesv调参(结果),F30,30,F,100
cutesv调参(结果),G30,30,G,0.3
cutesv调参(结果),H30,30,H,100
cutesv调参(结果),I30,30,I,0.3
cutesv调参(结果),J30,30,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_05_support_s8_q20
cutesv调参(结果),K30,30,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_05_support_s8_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_05_support_s8_q20.cuteSV.vcf.gz
cutesv调参(结果),A31,31,A,R2_06_bias_50_50_q20
cutesv调参(结果),B31,31,B,ONT_like
cutesv调参(结果),C31,31,C,tighter linked INS and DEL cluster bias
cutesv调参(结果),D31,31,D,5
cutesv调参(结果),E31,31,E,20
cutesv调参(结果),F31,31,F,50
cutesv调参(结果),G31,31,G,0.3
cutesv调参(结果),H31,31,H,50
cutesv调参(结果),I31,31,I,0.3
cutesv调参(结果),J31,31,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_06_bias_50_50_q20
cutesv调参(结果),K31,31,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_06_bias_50_50_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_06_bias_50_50_q20.cuteSV.vcf.gz
cutesv调参(结果),A32,32,A,R2_07_bias_200_200_q20
cutesv调参(结果),B32,32,B,ONT_like
cutesv调参(结果),C32,32,C,relaxed linked INS and DEL cluster bias
cutesv调参(结果),D32,32,D,5
cutesv调参(结果),E32,32,E,20
cutesv调参(结果),F32,32,F,200
cutesv调参(结果),G32,32,G,0.3
cutesv调参(结果),H32,32,H,200
cutesv调参(结果),I32,32,I,0.3
cutesv调参(结果),J32,32,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_07_bias_200_200_q20
cutesv调参(结果),K32,32,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_07_bias_200_200_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_07_bias_200_200_q20.cuteSV.vcf.gz
cutesv调参(结果),A33,33,A,R2_08_ratio_0p2_0p2_q20
cutesv调参(结果),B33,33,B,ONT_like
cutesv调参(结果),C33,33,C,tighter linked INS and DEL merge ratio
cutesv调参(结果),D33,33,D,5
cutesv调参(结果),E33,33,E,20
cutesv调参(结果),F33,33,F,100
cutesv调参(结果),G33,33,G,0.2
cutesv调参(结果),H33,33,H,100
cutesv调参(结果),I33,33,I,0.2
cutesv调参(结果),J33,33,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_08_ratio_0p2_0p2_q20
cutesv调参(结果),K33,33,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_08_ratio_0p2_0p2_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_08_ratio_0p2_0p2_q20.cuteSV.vcf.gz
cutesv调参(结果),A34,34,A,R2_09_ratio_0p4_0p4_q20
cutesv调参(结果),B34,34,B,ONT_like
cutesv调参(结果),C34,34,C,relaxed linked INS and DEL merge ratio
cutesv调参(结果),D34,34,D,5
cutesv调参(结果),E34,34,E,20
cutesv调参(结果),F34,34,F,100
cutesv调参(结果),G34,34,G,0.4
cutesv调参(结果),H34,34,H,100
cutesv调参(结果),I34,34,I,0.4
cutesv调参(结果),J34,34,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_09_ratio_0p4_0p4_q20
cutesv调参(结果),K34,34,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_09_ratio_0p4_0p4_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_09_ratio_0p4_0p4_q20.cuteSV.vcf.gz
cutesv调参(结果),A35,35,A,R2_10_asym_INS50_DEL100_q20
cutesv调参(结果),B35,35,B,ONT_like
cutesv调参(结果),C35,35,C,tighter INS bias only
cutesv调参(结果),D35,35,D,5
cutesv调参(结果),E35,35,E,20
cutesv调参(结果),F35,35,F,50
cutesv调参(结果),G35,35,G,0.3
cutesv调参(结果),H35,35,H,100
cutesv调参(结果),I35,35,I,0.3
cutesv调参(结果),J35,35,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_10_asym_INS50_DEL100_q20
cutesv调参(结果),K35,35,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_10_asym_INS50_DEL100_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_10_asym_INS50_DEL100_q20.cuteSV.vcf.gz
cutesv调参(结果),A36,36,A,R2_11_asym_INS100_DEL50_q20
cutesv调参(结果),B36,36,B,ONT_like
cutesv调参(结果),C36,36,C,tighter DEL bias only
cutesv调参(结果),D36,36,D,5
cutesv调参(结果),E36,36,E,20
cutesv调参(结果),F36,36,F,100
cutesv调参(结果),G36,36,G,0.3
cutesv调参(结果),H36,36,H,50
cutesv调参(结果),I36,36,I,0.3
cutesv调参(结果),J36,36,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_11_asym_INS100_DEL50_q20
cutesv调参(结果),K36,36,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_11_asym_INS100_DEL50_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_11_asym_INS100_DEL50_q20.cuteSV.vcf.gz
cutesv调参(结果),A37,37,A,R2_12_asym_INS200_DEL100_q20
cutesv调参(结果),B37,37,B,ONT_like
cutesv调参(结果),C37,37,C,relaxed INS bias only
cutesv调参(结果),D37,37,D,5
cutesv调参(结果),E37,37,E,20
cutesv调参(结果),F37,37,F,200
cutesv调参(结果),G37,37,G,0.3
cutesv调参(结果),H37,37,H,100
cutesv调参(结果),I37,37,I,0.3
cutesv调参(结果),J37,37,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_12_asym_INS200_DEL100_q20
cutesv调参(结果),K37,37,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_12_asym_INS200_DEL100_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_12_asym_INS200_DEL100_q20.cuteSV.vcf.gz
cutesv调参(结果),A38,38,A,R2_13_asym_INS100_DEL200_q20
cutesv调参(结果),B38,38,B,ONT_like
cutesv调参(结果),C38,38,C,relaxed DEL bias only
cutesv调参(结果),D38,38,D,5
cutesv调参(结果),E38,38,E,20
cutesv调参(结果),F38,38,F,100
cutesv调参(结果),G38,38,G,0.3
cutesv调参(结果),H38,38,H,200
cutesv调参(结果),I38,38,I,0.3
cutesv调参(结果),J38,38,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_13_asym_INS100_DEL200_q20
cutesv调参(结果),K38,38,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_13_asym_INS100_DEL200_q20/HG002.BGI_latest.GRCh38.minimap2.50x.R2_13_asym_INS100_DEL200_q20.cuteSV.vcf.gz
cutesv调参(结果),A39,39,A,R2_14_mapq_s5_q10
cutesv调参(结果),B39,39,B,ONT_like
cutesv调参(结果),C39,39,C,q10 sensitivity check at first-round best setting
cutesv调参(结果),D39,39,D,5
cutesv调参(结果),E39,39,E,10
cutesv调参(结果),F39,39,F,100
cutesv调参(结果),G39,39,G,0.3
cutesv调参(结果),H39,39,H,100
cutesv调参(结果),I39,39,I,0.3
cutesv调参(结果),J39,39,J,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/truvari/R2_14_mapq_s5_q10
cutesv调参(结果),K39,39,K,/home/user/wangyingqi/evaluation/svcall/cuteSV_param_tune_BGI50x_GRCh38_minimap2_round2/results/R2_14_mapq_s5_q10/HG002.BGI_latest.GRCh38.minimap2.50x.R2_14_mapq_s5_q10.cuteSV.vcf.gz
Sniffles2调参,I17,17,I,Raw 全基因组
Sniffles2调参,M17,17,M,Refine 全基因组
Sniffles2调参,Q17,17,Q,CMRG
Sniffles2调参,A30,30,A,推荐：--minsupport auto --minsupport-auto-mult 0.10 --mapq 10。50x 全基因组严格最高为 0.05/q10，但与 0.10/q10 的 Raw F1 仅相差约 0.04 个百分点；0.10/q10 的 CMRG F1 更高，且跨深度验证更稳定。
Sniffles2调参,K35,35,K,Refine
Sniffles2调参,L35,35,L,CMRG
Sniffles2调参,A45,45,A,结论：MAPQ 10 在 30x 和 50x 的 Raw、Refine、CMRG F1 均优于 MAPQ 20；10x 仅 Refine F1 低 0.29 个百分点，但 Raw 与 CMRG 均更高。因此将 MAPQ 10 作为 BGI 推荐值更稳妥。
STR（短串联重复变异）结果,A1,1,A,HG002 STR/TRGT Dashboard 主结论 - minimap2 / GRCh38
STR（短串联重复变异）结果,A3,3,A,结论摘要
STR（短串联重复变异）结果,A4,4,A,"全 catalog：9 个样本均完成 171,146 loci；call rate 均约 99.6%-99.8%。随深度从 10x 到 50x 增加，median support 基本按预期上升。BGI/ONT 结果可用于横向比较，但 TRGT 更偏 HiFi/PacBio 场景，BGI/ONT 解释应定位为跨平台可检出性与等位长度一致性比较。Pathogenic catalog 已单独运行 56 loci，9 个样本均 100% callable。"
STR（短串联重复变异）结果,C18,18,C,总共检测了多少个 STR 位点
STR（短串联重复变异）结果,E18,18,E,每个位点大概有多少条 reads 支持
STR（短串联重复变异）结果,D19,19,D,有多少比例的 STR 位点能成功给出结果
STR（短串联重复变异）结果,F19,19,F,有多少位点和参考基因组不一样
STR（短串联重复变异）结果,H19,19,H,BGI 在 STR 位点的 检出率很高，说明其 reads 能够稳定覆盖大量短串联重复位点。但重复序列长度的精确一致性还需要谨慎解释
STR（短串联重复变异）结果,A21,21,A,HG002 STR/TRGT Dashboard 主结论 - winnowmap / GRCh38
STR（短串联重复变异）结果,A23,23,A,结论摘要
STR（短串联重复变异）结果,A24,24,A,"winnowmap full catalog 已完成 BGI、ONT、HiFi × 10x、30x、50x 共 9 组统计；每组均覆盖 171,146 个 TR loci。该表与 minimap2 汇总表保持相同字段和排序，用于比较不同 mapper 下 call rate、read support、非参考比例，以及相对 HiFi 30x/50x 的等位长度一致性。"
SNV结果,A1,1,A,HG002 small variant benchmark - GIAB v5.0q / GRCh38 masked
SNV结果,L6,6,L,Clair3 下，BGI SNP F1 已经接近 ONT
SNV结果,L9,9,L,BGI SNP 表现好，INDEL 是短板
phasing-SNP_Block_Stats,A1,1,A,有多少 SNP 被相位了？
phasing-SNP_Block_Stats,B1,1,B,相位后的 block 有多长、是否连续？
phasing-SNP_Block_Stats,A2,2,A,LongPhase SNP Phase-block Statistics - HG002 (18 combinations)
phasing-SNP_Block_Stats,A3,3,A,"Scope: LongPhase v2.0.2 phased SNP VCF, restricted to GIAB v5.0q GRCh38 autosomal SNP benchmark BED; WhatsHap 2.8 stats is used only to export the block list."
phasing-SNP_Block_Stats,A4,4,A,Formulas: phased SNP rate = phased SNPs / benchmark SNPs; block length = to - from + 1; median/mean/longest are calculated from non-singleton blocks (>=2 variants).
phasing-SNP_Block_Stats,A5,5,A,"N50 = length at 50% cumulative observed block span; NG50 = length at 50% of chr1-22 total length (2,875,001,522 bp, from GRCh38.fa.fai). Source root: /home/user/wangyingqi/evaluation/phasing/LongPhase_WhatsHap_compare_GRCh38/results/"
phasing-SNP_Block_Stats,H26,26,H,Phased SNP rate=Phased SNPs / ​Benchmark SNPs
phasing-SNP_Block_Stats,A27,27,A,WhatsHap 在这里相当于评测工具，表里的 phased SNP、phase block、switch/flip error 都评价的是 LongPhase 输出，不是 WhatsHap phase 的输出
phasing-SNP_Block_Stats,I27,27,I,BGI 在高深度条件下形成的 SNP phase block 最长、最连续。
phasing-SNP_Block_Stats,L27,27,L,HiFi：相位覆盖比例高
phasing-SNP_Block_Stats,L28,28,L,BGI：相位连续性强
phasing-SNP_Block_Stats,A29,29,A,相位结果生成：LongPhase v2.0.2
phasing-SNP_Block_Stats,A30,30,A,SNP block 统计：WhatsHap stats 读取 LongPhase phased VCF
phasing-SNP_Block_Stats,G30,30,G,"数据来源与计算在""D:\哈工大\实验\新评测\结果统计\phasing\运算公式.docx"""
phasing-SNP_Block_Stats,A31,31,A,GIAB 准确性评估：WhatsHap compare 比较 LongPhase phased VCF 与 GIAB truth
phasing-SNP_Block_Stats,A32,32,A,SV benchmark：Truvari 5.1.1 评估 LongPhase phased SV VCF
phasing-SNP_Block_Stats,A34,34,A,WhatsHap + Clair3 SNP Phasing Statistics - HG002
phasing-SNP_Block_Stats,A35,35,A,"Result source: WhatsHap 2.8 phased Clair3 VCFs for BGI_latest, ONT_latest and HiFi_latest across minimap2/winnowmap and 10x/30x/50x."
phasing-SNP_Block_Stats,A36,36,A,Phased variant rate = phased heterozygous variants / heterozygous variants; phased SNV rate = phased heterozygous SNVs / heterozygous SNVs.
phasing-SNP_Block_Stats,A37,37,A,"Block N50, median, mean and maximum block length are reported by WhatsHap stats on the phased VCF. These are phasing-output statistics, not GIAB accuracy metrics."
phasing-SNP_Block_Stats,J59,59,J,HiFi的杂合变异相位比例最高，BGI和ONT整体约为97%–98%。
phasing-SNP_Block_Stats,N59,59,N,在相位连续性方面，BGI表现最好
phasing-SNP_Block_Stats,N60,60,N,BGI最长phase block，而且block数量最低，说明BGI高深度数据能够连接形成更长、更连续的单倍型区段
phasing-SNP_Block_Stats,N62,62,N,为什么深度越高，Phase blocks反而越少:
phasing-SNP_Block_Stats,N63,63,N,低深度时，覆盖相邻杂合变异的reads不足，两个区域之间缺少能够“搭桥”的reads，因此相位结果容易断开：
phasing-SNP_Block_Stats,N64,64,N,深度增加以后，有更多reads同时覆盖相邻的杂合位点，原来分开的block就可能被连接起来
phasing_SNP_Compare_GIAB,A1,1,A,LongPhase给出的SNP单倍型方向是否正确？
phasing_SNP_Compare_GIAB,A2,2,A,LongPhase SNP Phasing Accuracy vs GIAB v5.0q - HG002
phasing_SNP_Compare_GIAB,A3,3,A,Tool: WhatsHap compare v2.8; truth: HG002 GRCh38 GIAB v5.0q autosomal benchmark SNP VCF; query: LongPhase v2.0.2 phased SNP VCF in the same benchmark BED.
phasing_SNP_Compare_GIAB,A4,4,A,Autosomal aggregation: counts are summed across chr1-22 (rates are not averaged). Switch error rate = switch errors / assessed adjacent pairs; switch errors = switch events + 2 x flip events.
phasing_SNP_Compare_GIAB,A5,5,A,Switch+flip event rate = (switch events + flip events) / assessed pairs; Hamming rate = blockwise Hamming errors / covered variants. Source: each whatshap_compare/*.pairwise.tsv.
phasing_SNP_Compare_GIAB,I6,6,I,越低越好
phasing_SNP_Compare_GIAB,N6,6,N,表示在完成 block 方向校正后，仍然与 truth 单倍型分配不一致的变异比例
phasing_SNP_Compare_GIAB,H26,26,H,Switch errors=Switch events+2×Flip events，Switch event：单倍型方向从某个位置开始发生切换；Flip event：单个变异被孤立地放到错误单倍型上，相当于先切换一次，再切换回来，所以记作两个 switch errors。
phasing_SNP_Compare_GIAB,E27,27,E,BGI形成的phase block最长，但HiFi的block内部单倍型分配准确性更高
phasing_SNP_Compare_GIAB,A28,28,A,WhatsHap SNP Phasing Accuracy vs GIAB v5.0q - HG002
phasing_SNP_Compare_GIAB,A29,29,A,"Comparison source: WhatsHap 2.8 phased Clair3 VCF versus GIAB v5.0q GRCh38 masked truth, aggregated from the original pairwise.tsv files."
phasing_SNP_Compare_GIAB,A30,30,A,"Rates use summed chr-level counts, not averages: switch error rate = switch errors / assessed pairs; switch errors = switch events + 2 x flip events."
phasing_SNP_Compare_GIAB,A31,31,A,Switch+flip event rate = (switch events + flip events) / assessed pairs; Hamming rate = blockwise Hamming / covered variants. This sheet measures phasing accuracy.
phasing_SNP_Compare_GIAB,J53,53,J,BGI的switch error很低、block也最长，但Hamming rate高于HiFi
Longphase_SV_Benchmark,A1,1,A,LongPhase对SV的相位覆盖情况
Longphase_SV_Benchmark,C1,1,C,SV call set与truth的一致性
Longphase_SV_Benchmark,A2,2,A,LongPhase SV Phasing and Truvari Benchmark - HG002
Longphase_SV_Benchmark,A3,3,A,"Phasing source: LongPhase v2.0.2 SV output VCF. Total/heterozygous/phased SV counts are parsed from the VCF; phased rate is calculated here, not directly reported by LongPhase."
Longphase_SV_Benchmark,A4,4,A,SV phased rate = phased heterozygous SVs / all heterozygous SVs. Phased means heterozygous GT uses '|'; homozygous and missing genotypes are excluded from the denominator.
Longphase_SV_Benchmark,A5,5,A,"Benchmark: Truvari v5.1.1, truth GRCh38_HG2-T2TQ100-V1.1_stvar.benchmark.vcf.gz, matching benchmark BED, --passonly; TP is TP-base. Source root: LongPhase benchmark results."
Longphase_SV_Benchmark,H26,26,H,SV phased rate=Phased heterozygous SVs​ / All heterozygous SVs
Longphase_SV_Benchmark,A28,28,A,BGI
Longphase_SV_Benchmark,G28,28,G,ONT
Longphase_SV_Benchmark,L28,28,L,HiFi
Longphase_SV_Benchmark,A29,29,A,BGI最大的优势是SNP相位连续性。
Longphase_SV_Benchmark,G29,29,G,ONT在10×时SNP相位错误明显较高，但提高到30×后改善非常大。
Longphase_SV_Benchmark,L29,29,L,HiFi的SNP phased rate最高，Hamming rate最低，说明局部单倍型分配准确性最好。
Longphase_SV_Benchmark,A30,30,A,特别是30×和50×，phase block N50明显高于ONT和HiFi，50×达到约3.1 Mb，最长block接近11.84 Mb。
Longphase_SV_Benchmark,G30,30,G,高深度时SNP准确性较好，phase block连续性居中；SV phased rate和SV F1整体表现较强。
Longphase_SV_Benchmark,L30,30,L,但它产生的phase block更多、更短，连续性弱于BGI和ONT。SV方面，HiFi配合minimap2取得了最高的单组F1。
Longphase_SV_Benchmark,A31,31,A,但BGI的phased SNP rate稍低于HiFi，Hamming rate也相对较高；SV phased rate和SV recall目前略低于ONT、HiFi。
Longphase_SV_Benchmark,A33,33,A,分析流程是先将每个组合对应的BAM和未相位VCF输入LongPhase v2.0.2，得到phased SNP VCF和phased SV VCF。之后WhatsHap在这里不负责重新相位，而是作为评测工具。WhatsHap stats用于统计SNP相位比例和phase block，WhatsHap compare用于将LongPhase结果与GIAB v5.0q truth比较。SV部分则解析LongPhase VCF中的基因型，并使用Truvari和T2TQ100 v1.1 SV truth进行评测。
Whatshap-Phasing,A1,1,A,HG002 WhatsHap phasing compare vs GIAB v5.0q GRCh38 masked high-confidence het SNVs
Whatshap-Phasing,A2,2,A,Compare command used --only-snvs; rates are aggregated genome-wide by summing per-chromosome numerator/denominator values. Caller=Clair3 rows are from the original workbook; Caller=DeepVariant rows were added from /io/yingqiw/new_evaluation/phasing/WhatsHap_DeepVariant_GRCh38. Mask: chr3:16902750-16903050 excluded.
Whatshap-Phasing,F30,30,F,有多少变异被成功分到父源/母源
Whatshap-Phasing,I30,30,I,相位块的连续性，越大越好
Whatshap-Phasing,P30,30,P,父母来源判断反了的错误率，越低越好
Whatshap-Phasing,G31,31,G,有多少 SNV 被成功 phasing
Whatshap-Phasing,B32,32,B,BGI 在 phasing 中表现出较好的长程相位连续性，尤其 Block N50 较高，是一个潜在优势
